NAME,LATITUDE,LAT_DD,LONGITUDE,LONG_DD,STATUS,STRUCTURES,YR_CONFIRM,APROX_STR1,APROX_STR2,YR_RANGE1,YR_RANGE2,SEC_TOWN
,135743,13.96194444,0250311,25.05305556,NO DAMAGE,,,,,,,
,135911,13.98638889,0250349,25.06361111,NO DAMAGE,,,,,,,
,135927,13.99083333,0250254,25.04833333,NO DAMAGE,,,,,,,
,135346,13.89611111,0250206,25.03500000,NO DAMAGE,,,,,,,
,135306,13.88500000,0250721,25.12250000,NO DAMAGE,,,,,,,
,135311,13.88638889,0250929,25.15805556,NO DAMAGE,,,,,,,
,135942,13.99500000,0251015,25.17083333,NO DAMAGE,,,,,,,
,140025,14.00694444,0251001,25.16694444,NO DAMAGE,,,,,,,
KIDINGIR,124650,12.78055556,0243439,24.57750000,DESTROYED,,2003,,,2003,2003,
,124601,12.76694444,0243529,24.59138889,DESTROYED,,2003,,,2003,2003,
UM DEREISA,125846,12.97944444,0250905,25.15138889,NO DAMAGE,,,,,,,
TIBIRGHI,130006,13.00166667,0250718,25.12166667,NO DAMAGE,,,,,,,
,130027,13.00750000,0250709,25.11916667,DAMAGED,,,,,,,
,130027,13.00750000,0250814,25.13722222,DAMAGED,,,,,,,
,130235,13.04305556,0250846,25.14611111,NO DAMAGE,,,,,,,
DUGULA,130152,13.03111111,0250704,25.11777778,DAMAGED,,,,,,,
ASLOH,130351,13.06416667,0250850,25.14722222,NO DAMAGE,,,,,,,
ABU RAMLAH,125634,12.94277778,0250944,25.16222222,NO DAMAGE,,,,,,,
,125701,12.95027778,0251003,25.16750000,NO DAMAGE,,,,,,,
,125716,12.95444444,0251041,25.17805556,NO DAMAGE,,,,,,,
TOMBASI,133822,13.63944444,0253623,25.60638889,NO DAMAGE,,,,,,,
UMM KHABILA,133745,13.62916667,0253824,25.64000000,NO DAMAGE,,,,,,,
,133756,13.63222222,0253924,25.65666667,NO DAMAGE,,,,,,,
,133805,13.63472222,0253944,25.66222222,NO DAMAGE,,,,,,,
,133734,13.62611111,0254127,25.69083333,NO DAMAGE,,,,,,,
,133723,13.62305556,0254052,25.68111111,NO DAMAGE,,,,,,,
,133651,13.61416667,0253710,25.61944444,NO DAMAGE,,,,,,,
,133643,13.61194444,0253637,25.61027778,NO DAMAGE,,,,,,,
,133453,13.58138889,0253720,25.62222222,NO DAMAGE,,,,,,,
,133429,13.57472222,0253653,25.61472222,NO DAMAGE,,,,,,,
,133226,13.54055556,0253657,25.61583333,NO DAMAGE,,,,,,,
,133423,13.57305556,0254008,25.66888889,NO DAMAGE,,,,,,,
,133432,13.57555556,0254154,25.69833333,NO DAMAGE,,,,,,,
,124603,12.76750000,0243648,24.61333333,DESTROYED,~50 of ~50,2003,50,50,2003,2003,
,124553,12.76472222,0243703,24.61750000,DESTROYED,~75 of ~75,2003,75,75,2003,2003,
,124557,12.76583333,0243740,24.62777778,DESTROYED,,2003,,,2003,2003,
,142655,14.44861111,0243116,24.52111111,NO DAMAGE,,,,,,,
,143551,14.59750000,0243712,24.62000000,NO DAMAGE,,,,,,,
KAGORMA,133507,13.58527778,0234753,23.79805556,NO DAMAGE,,,,,,,
SANGUER,133519,13.58861111,0234613,23.77027778,NO DAMAGE,,,,,,,
TILINGUE,133425,13.57361111,0234510,23.75277778,NO DAMAGE,,,,,,,
ABWALAGUA,133320,13.55555556,0234544,23.76222222,NO DAMAGE,,,,,,,
,120731,12.12527778,0245526,24.92388889,DESTROYED,,2004,,,2004,2004,
HALOUF,121437,12.24361111,0245116,24.85444444,DAMAGED,,2005/2006,,,2005,2006,
,130656,13.11555556,0220826,22.14055556,DESTROYED,~50,2005,50,50,2005,2005,
KONGA,130749,13.13027778,0220813,22.13694444,DESTROYED,,2005,,,2005,2005,
FALAKTA,130832,13.14222222,0220912,22.15333333,DESTROYED,,2005,,,2005,2005,
MATALABTA,130918,13.15500000,0220817,22.13805556,DESTROYED,,2005,,,2005,2005,
,130826,13.14055556,0220749,22.13027778,DESTROYED,,2005,,,2005,2005,
DARANDY,130926,13.15722222,0220721,22.12250000,DESTROYED,,2005,,,2005,2005,
NYELLI,130644,13.11222222,0220446,22.07944444,DESTROYED,~50,2005,50,50,2005,2005,
,130701,13.11694444,0220430,22.07500000,DESTROYED,,2005,,,2005,2005,
,130315,13.05416667,0220532,22.09222222,DESTROYED,,2005,,,2005,2005,
,130338,13.06055556,0221524,22.25666667,DESTROYED,~75 of ~75,2007,75,75,2007,2007,
GOJO,130519,13.08861111,0221213,22.20361111,DESTROYED,~150 of ~150,2005,150,150,2005,2005,
,130705,13.11805556,0221226,22.20722222,DESTROYED,,2007,,,2007,2007,
KOURROUR,130607,13.10194444,0221110,22.18611111,DESTROYED,~100 of ~100,2005,100,100,2005,2005,
,130530,13.09166667,0221055,22.18194444,DESTROYED,,2005,,,2005,2005,
MASTERI,130741,13.12805556,0221137,22.19361111,NO DAMAGE,,,,,,,
KONGI,130717,13.12138889,0220931,22.15861111,DESTROYED,~50 of ~50,2006,50,50,2006,2006,
GONDO KRIA,131016,13.17111111,0220927,22.15750000,DESTROYED,~75 of ~75,2005,75,75,2005,2005,
FAGARJLA,131158,13.19944444,0221005,22.16805556,DESTROYED,,2005,,,2005,2005,
MABURIKEI,130921,13.15583333,0221109,22.18583333,DESTROYED,,2005,,,2005,2005,
,130927,13.15750000,0221206,22.20166667,DESTROYED,~50 of ~50,2005,50,50,2005,2005,
KUDUMI,131012,13.17000000,0221043,22.17861111,DESTROYED,~50 of ~50,2005,50,50,2005,2005,
,131335,13.22638889,0221414,22.23722222,DESTROYED,~50 of ~50,2005,50,50,2005,2005,
,131240,13.21111111,0221427,22.24083333,DESTROYED,~25 of ~25,2006,25,25,2006,2006,
,131242,13.21166667,0221333,22.22583333,DESTROYED,~50 of ~50,2005/2006,50,50,2005,2006,
,131248,13.21333333,0221602,22.26722222,DESTROYED,~50 of ~50,2006/2007,50,50,2006,2007,
KAJILKAJILI,130158,13.03277778,0221121,22.18916667,DESTROYED,~50 of ~50,2006,50,50,2006,2006,
,131434,13.24277778,0223028,22.50777778,DESTROYED,~50 of ~50,,50,50,,,
,130409,13.06916667,0223604,22.60111111,DESTROYED,~50 of ~50,2004,50,50,2004,2004,
,131245,13.21250000,0221843,22.31194444,DESTROYED,~50 of ~50,,50,50,,,
GERI,131426,13.24055556,0221308,22.21888889,DESTROYED,~50 of ~50,2004,50,50,2004,2004,
,131408,13.23555556,0221348,22.23000000,DESTROYED,~25 of ~25,2005,25,25,2005,2005,
,131332,13.22555556,0221304,22.21777778,DESTROYED,~75 of ~75,2005,75,75,2005,2005,
,130618,13.10500000,0223815,22.63750000,DESTROYED,~25 of ~25,2004,25,25,2004,2004,
,131356,13.23222222,0222926,22.49055556,DESTROYED,,2006,,,2006,2006,
,131354,13.23166667,0222943,22.49527778,DESTROYED,~50 of ~50,2006,50,50,2006,2006,
,131339,13.22750000,0222948,22.49666667,DESTROYED,~25 of ~25,2006,25,25,2006,2006,
ADALATA,131306,13.21833333,0223004,22.50111111,DESTROYED,~50 of ~50,2006,50,50,2006,2006,
,131730,13.29166667,0222621,22.43916667,DESTROYED,~50 of ~50,2005,50,50,2005,2005,
,131413,13.23694444,0222435,22.40972222,DESTROYED,~100 of ~100,2004,100,100,2004,2004,
HABI,131931,13.32527778,0222507,22.41861111,NO DAMAGE,~50,,,50,,,
KURTI,132936,13.49333333,0222236,22.37666667,NO DAMAGE,~100,,,100,,,
,132814,13.47055556,0222200,22.36666667,DESTROYED,~25 of ~25,2004,25,25,2004,2004,
IRIJI,125058,12.84944444,0223019,22.50527778,DESTROYED,~25 of ~25,,25,25,,,
ANJATA,124539,12.76083333,0221240,22.21111111,DESTROYED,~200 of ~200,2004,200,200,2004,2004,
,124750,12.79722222,0221544,22.26222222,DESTROYED,~50 of ~50,2004,50,50,2004,2004,
,124059,12.68305556,0220252,22.04777778,DESTROYED,,2003,,,2003,2003,
,124339,12.72750000,0220016,22.00444444,DESTROYED,,2003,,,2003,2003,
ISTARINA,124146,12.69611111,0215724,21.95666667,DESTROYED,,,,,,,
TIRTI,130755,13.13194444,0220225,22.04027778,DESTROYED,~25 of ~25,2005,25,25,2005,2005,
,130805,13.13472222,0220237,22.04361111,DESTROYED,~50 of ~50,2004,50,50,2004,2004,
DIREITA,130650,13.11388889,0220048,22.01333333,DESTROYED,~25 of ~25,2004,25,25,2004,2004,
ADIGI,130606,13.10166667,0220046,22.01277778,DESTROYED,~50 of ~50,2004,50,50,2004,2004,
,120137,12.02694400,0250828,25.14111100,NO DAMAGE,,,,,,,
UMM DARABA,120142,12.02833300,0250644,25.11222000,DESTROYED,~75 of ~75,2005/2006,75,75,2005,2006,
,115429,11.90805600,0250653,25.11472200,NO DAMAGE,,,,,,,
GALDI,115152,11.86444400,0250650,25.11388900,NO DAMAGE,,,,,,,
,115538,11.92722200,0250834,25.14277800,NO DAMAGE,,,,,,,
,115940,11.99444400,0251025,25.17361100,DESTROYED,~25 of ~25,2006,25,25,2006,2006,
UMM KURDUS,115913,11.98527800,0251020,25.16916700,NO DAMAGE,~100,,,100,,,
GUGHANA,115855,11.98388900,0250840,25.14805600,DESTROYED,~25 of ~25,2005,25,25,2005,2005,
,115111,11.85305600,0251007,25.16861100,NO DAMAGE,,,,,,,
UM CARDOUSS,115526,11.92250000,0251105,25.18000000,DESTROYED,~75 of ~75,2005,75,75,2005,2005,
,115515,11.92083300,0251357,25.23250000,NO DAMAGE,,,,,,,
,115735,11.95972200,0251258,25.21611100,NO DAMAGE,~25,,,25,,,
NABBAQAH,115814,11.96666700,0251354,25.23305600,DESTROYED,,2006,,,2006,2006,
,115718,11.95500000,0251457,25.24916700,NO DAMAGE,,,,,,,
,113228,11.54111111,0231427,23.24083333,NO DAMAGE,,,,,,,
,113247,11.54638889,0231300,23.21666667,NO DAMAGE,,,,,,,
,112947,11.49638889,0230227,23.04083333,NO DAMAGE,,,,,,,
KILLA KILLA,113008,11.50222222,0230351,23.06416667,NO DAMAGE,,,,,,,
,113043,11.51194444,0230543,23.09527778,NO DAMAGE,,,,,,,
USINGGIRRA,113039,11.51083333,0230359,23.06638889,NO DAMAGE,,,,,,,
,113258,11.54944444,0230230,23.04166667,NO DAMAGE,,,,,,,
,113148,11.53000000,0230510,23.08611111,NO DAMAGE,,,,,,,
,113134,11.52611111,0230809,23.13583333,NO DAMAGE,,,,,,,
,113436,11.57666667,0230045,23.01250000,NO DAMAGE ,,,,,,,
,113407,11.56861111,0230159,23.03305556,DESTROYED,~25 of ~25,2005/2006,25,25,2005,2006,
,113438,11.57722222,0230208,23.03555556,NO DAMAGE,,,,,,,
KURRA KURRA,113317,11.55472222,0230009,23.00250000,NO DAMAGE,,,,,,,
,112949,11.49694444,0225735,22.95972222,NO DAMAGE,,,,,,,
KABAR,113043,11.51194444,0225930,22.99166667,NO DAMAGE,,,,,,,
,113105,11.51805556,0225946,22.99611111,NO DAMAGE,,,,,,,
KARKAR,113114,11.52055556,0230009,23.00250000,NO DAMAGE,,,,,,,
DONGA,113226,11.54055556,0230207,23.03527778,NO DAMAGE,,,,,,,
,113307,11.55194444,0225811,22.96972222,NO DAMAGE,,,,,,,
,112835,11.47638889,0230931,23.15861111,NO DAMAGE,,,,,,,
MAGULA,112420,11.40555556,0230847,23.14638889,NO DAMAGE,,,,,,,
TIRATIRA,112416,11.40444444,0230925,23.15694444,NO DAMAGE,,,,,,,
,112631,11.44194444,0230828,23.14111111,NO DAMAGE,,,,,,,
,112510,11.41944444,0230959,23.16638889,NO DAMAGE,,,,,,,
,112455,11.41527778,0230648,23.11333333,NO DAMAGE,,,,,,,
EL NASSEM,112441,11.41138889,0230150,23.03055556,NO DAMAGE,,,,,,,
SELELE,112410,11.40277778,0230147,23.02972222,NO DAMAGE,,,,,,,
KAIRA,112434,11.40944444,0230031,23.00861111,NO DAMAGE,,,,,,,
,112500,11.41666667,0230100,23.01666667,NO DAMAGE,,,,,,,
,112720,11.45555556,0230124,23.02333333,NO DAMAGE,,,,,,,
,112459,11.41638889,0230012,23.00333333,NO DAMAGE,,,,,,,
,112604,11.43444444,0230007,23.00194444,NO DAMAGE,,,,,,,
,112910,11.48611111,0230123,23.02305556,NO DAMAGE,,,,,,,
DOMBDA,112453,11.41472222,0225852,22.98111111,NO DAMAGE,,,,,,,
MILMEIDI,112701,11.45027778,0225906,22.98500000,NO DAMAGE,,,,,,,
,112440,11.41111111,0224726,22.79055556,NO DAMAGE,,,,,,,
GAIYA,113514,11.58722222,0224512,22.75333333,NO DAMAGE,,,,,,,
NJUMBEIL,113829,11.64138889,0225841,22.97805556,NO DAMAGE,,,,,,,
,113726,11.62388889,0225857,22.98250000,NO DAMAGE,,,,,,,
,113645,11.61250000,0225808,22.96888889,NO DAMAGE,,,,,,,
,113519,11.58861111,0230040,23.01111111,NO DAMAGE,,,,,,,
,113345,11.56250000,0224726,22.79055556,NO DAMAGE,,,,,,,
,113353,11.56472222,0224726,22.79055556,NO DAMAGE,,,,,,,
,113402,11.56722222,0224727,22.79083333,NO DAMAGE,,,,,,,
GOS DINDING,111950,11.33055556,0232103,23.35083333,NO DAMAGE,,,,,,,
DABA,112107,11.35194444,0232144,23.36222222,NO DAMAGE,,,,,,,
HASHABA,112215,11.37083333,0232131,23.35861111,NO DAMAGE,,,,,,,
,112245,11.37916667,0231909,23.31916667,NO DAMAGE,,,,,,,
MURAYA,112221,11.37250000,0231152,23.19777778,NO DAMAGE,,,,,,,
SUFALAWIN,112143,11.36194444,0230910,23.15277778,NO DAMAGE,,,,,,,
,112129,11.35805556,0230657,23.11583333,NO DAMAGE,,,,,,,
,112121,11.35583333,0230627,23.10750000,NO DAMAGE,,,,,,,
SURE FUR,112017,11.33805556,0230655,23.11527778,NO DAMAGE,,,,,,,
SURE,112023,11.33972222,0230617,23.10472222,NO DAMAGE,,,,,,,
,112024,11.34000000,0230515,23.08750000,NO DAMAGE,,,,,,,
,111940,11.32777778,0230448,23.08000000,NO DAMAGE,,,,,,,
,112114,11.35388889,0230715,23.12083333,NO DAMAGE,,,,,,,
,112008,11.33555556,0230355,23.06527778,NO DAMAGE,,,,,,,
,112303,11.38416667,0230515,23.08750000,NO DAMAGE,,,,,,,
,112319,11.38861111,0230717,23.12138889,NO DAMAGE,,,,,,,
MURADAF,111910,11.31944444,0225710,22.95277778,NO DAMAGE,,,,,,,
,112016,11.33777778,0225811,22.96972222,NO DAMAGE,,,,,,,
,111932,11.32555556,0230141,23.02805556,NO DAMAGE,,,,,,,
ALBAN JEDIT,112206,11.36833333,0230032,23.00888889,NO DAMAGE,,,,,,,
,113653,11.61472222,0232253,23.38138889,NO DAMAGE,,,,,,,
,113723,11.62305556,0232054,23.34833333,NO DAMAGE,,,,,,,
,113623,11.60638889,0231932,23.32555556,NO DAMAGE,,,,,,,
,113525,11.59027778,0231917,23.32138889,NO DAMAGE,,,,,,,
MARLENGA,113527,11.59083333,0231705,23.28472222,DESTROYED,~25 of ~25,2006,25,25,2006,2006,
,113509,11.58583333,0231657,23.28250000,DESTROYED,~25 of ~25,2006,25,25,2006,2006,
,111435,11.24305556,0225937,22.99361111,NO DAMAGE,,,,,,,
,111453,11.24805556,0230051,23.01416667,NO DAMAGE,,,,,,,
,111519,11.25527778,0230114,23.02055556,NO DAMAGE,,,,,,,
,111624,11.27333333,0230053,23.01472222,NO DAMAGE,,,,,,,
GATARAIN,111720,11.28888889,0230007,23.00194444,NO DAMAGE,,,,,,,
,111912,11.32000000,0230150,23.03055556,NO DAMAGE,,,,,,,
,111544,11.26222222,0230313,23.05361111,NO DAMAGE,,,,,,,
,112034,11.34277778,0232526,23.42388889,NO DAMAGE,,,,,,,
,112107,11.35194444,0232107,23.35194444,NO DAMAGE,,,,,,,
,112331,11.39194444,0232243,23.37861111,NO DAMAGE,,,,,,,
,112348,11.39666667,0232742,23.46166667,NO DAMAGE,,,,,,,
,112618,11.43833333,0232938,23.49388889,NO DAMAGE,,,,,,,
,112607,11.43527778,0233141,23.52805556,NO DAMAGE,,,,,,,
MASTERIHA,114038,11.67722222,0233510,23.58611111,NO DAMAGE,,,,,,,
,113953,11.66472222,0233459,23.58305556,NO DAMAGE,,,,,,,
,113607,11.60194444,0233412,23.57000000,NO DAMAGE,,,,,,,
RAHAD ALGHARD,113906,11.65166667,0233405,23.56805556,NO DAMAGE,,,,,,,
,113545,11.59583333,0233839,23.64416667,NO DAMAGE,,,,,,,
,113541,11.59472222,0233621,23.60583333,NO DAMAGE,,,,,,,
,113544,11.59555556,0233441,23.57805556,NO DAMAGE,,,,,,,
,113758,11.63277778,0233559,23.59972222,NO DAMAGE,,,,,,,
,113815,11.63750000,0233526,23.59055556,NO DAMAGE,,,,,,,
BURU,113845,11.64583333,0233636,23.61000000,NO DAMAGE,,,,,,,
,113902,11.65055556,0233612,23.60333333,NO DAMAGE,,,,,,,
,113850,11.64722222,0233704,23.61777778,NO DAMAGE,,,,,,,
,113943,11.66194444,0233654,23.61500000,NO DAMAGE,,,,,,,
,114006,11.66833333,0233705,23.61805556,NO DAMAGE,,,,,,,
,114038,11.67722222,0233742,23.62833333,NO DAMAGE,,,,,,,
,113019,11.50527778,0232948,23.49666667,NO DAMAGE,,,,,,,
,113332,11.55888889,0233114,23.52055556,NO DAMAGE,,,,,,,
,112826,11.47388889,0232351,23.39750000,NO DAMAGE,,,,,,,
MINNER,141527,14.25750000,0253816,25.63777778,NO DAMAGE,~100,,,100,,,
,141059,14.18305556,0253654,25.61500000,NO DAMAGE,~50,,,50,,,
,140920,14.15555556,0253627,25.60750000,NO DAMAGE,~25,,,25,,,
HILLET IBRAHI,141021,14.17250000,0253553,25.59805556,NO DAMAGE,~25,,,25,,,
,141014,14.17055556,0253509,25.58583333,NO DAMAGE,~25,,,25,,,
,141155,14.19861111,0253415,25.57083333,NO DAMAGE,~25,,,25,,,
,141142,14.19500000,0253236,25.54333333,NO DAMAGE,~50,,,50,,,
,141207,14.20194444,0253017,25.50472222,NO DAMAGE,~75,,,75,,,
,141417,14.23805556,0254719,25.78861111,NO DAMAGE,~25,,,25,,,
MELI,141334,14.22611111,0254541,25.76138889,NO DAMAGE,~300,,,300,,,
ABIDA DAMA,141424,14.24000000,0254519,25.75527778,NO DAMAGE,~75,,,75,,,
HILLET MUSA,141355,14.23194444,0254443,25.74527778,NO DAMAGE,~100,,,100,,,
HILLET UM AGIGA SHAMAL,141541,14.26138889,0254428,25.74111111,NO DAMAGE,~200,,,200,,,
MARKENGA,140913,14.15361111,0254447,25.74638889,NO DAMAGE,~50,,,50,,,
UMBELLA,141026,14.17388889,0254245,25.71250000,NO DAMAGE,~150,,,150,,,
WIZA,141533,14.25916667,0254142,25.69500000,NO DAMAGE,~75,,,75,,,
DISHUMA,141612,14.27000000,0254101,25.68361111,NO DAMAGE,~150,,,150,,,
,141031,14.17527778,0254104,25.68444444,NO DAMAGE,~50,,,50,,,
,141136,14.19333333,0254045,25.67916667,NO DAMAGE,~100,,,100,,,
HILLET SHARIF,141011,14.16972222,0254003,25.66750000,NO DAMAGE,~50,,,50,,,
,141138,14.19388889,0253920,25.65555556,NO DAMAGE,~100,,,100,,,
KRATY,141446,14.24611111,0253918,25.65500000,NO DAMAGE,~50,,,50,,,
,141115,14.18750000,0255544,25.92888889,NO DAMAGE,~100,,,100,,,
GOZ LEBEN,141107,14.18527778,0255455,25.91527778,NO DAMAGE,~150,,,150,,,
KOM,141149,14.19694444,0255205,25.86805556,NO DAMAGE,~100,,,100,,,
KARKARA,141326,14.22388889,0255229,25.87472222,NO DAMAGE,~25,,,25,,,
UM JAHAL,141533,14.25916667,0255214,25.87055556,NO DAMAGE,~200,,,200,,,
HILLET IBRAHIM,141640,14.27777778,0255031,25.84194444,NO DAMAGE,~25,,,25,,,
HILLET MAHMUD,141426,14.24055556,0255036,25.84333333,NO DAMAGE,~100,,,100,,,
TACOZ,141237,14.21027778,0254853,25.81472222,NO DAMAGE,~250,,,250,,,
LABDA,140952,14.16444444,0254847,25.81305556,NO DAMAGE,~200,,,200,,,
WATOTO,141655,14.28194444,0260416,26.07111111,NO DAMAGE,~50,,,50,,,
WATOTO HASHAB,141700,14.28333333,0260155,26.03194444,NO DAMAGE,~25,,,25,,,
HILLET OMAR,141736,14.29333333,0253809,25.63583333,NO DAMAGE,~10,,,10,,,
,141835,14.30972222,0253827,25.64083333,NO DAMAGE,~10,,,10,,,
,142004,14.33444444,0253743,25.62861111,NO DAMAGE,~25,,,25,,,
,142111,14.35305556,0253726,25.62388889,NO DAMAGE,~10,,,10,,,
,142216,14.37111111,0253728,25.62444444,NO DAMAGE,~10,,,10,,,
HILLET MUSA,142254,14.38166667,0253742,25.62833333,NO DAMAGE,~50,,,50,,,
,142350,14.39722222,0253723,25.62305556,NO DAMAGE,~25,,,25,,,
,142214,14.37055556,0253414,25.57055556,NO DAMAGE,~25,,,25,,,
,142209,14.36916667,0253012,25.50333333,NO DAMAGE,~10,,,10,,,
HILLET AKHTER,141836,14.31000000,0254722,25.78944444,NO DAMAGE,~10,,,10,,,
LABADNA,142148,14.36333333,0254656,25.78222222,NO DAMAGE,,,,,,,
,14240598,14.40138889,025455558,25.76527778,NO DAMAGE,~25,,,25,,,
GEBRALLA,14235013,14.39722222,025451866,25.75500000,NO DAMAGE,~25,,,25,,,
HAMOUR,14224144,14.37805556,025444182,25.74472222,NO DAMAGE,~25,,,25,,,
SAIYAH,14184309,14.31194444,025453109,25.75861111,NO DAMAGE,Secondary town,,,,,,1
EBNI,14233459,14.39277778,025435591,25.73194444,NO DAMAGE,~10,,,10,,,
DAGOUR,141912,14.32000000,0254440,25.74444444,NO DAMAGE,~50,,,50,,,
HILLET HASHAB,141735,14.29305556,0254244,25.71222222,NO DAMAGE,~50,,,50,,,
HILLET TIGIL,141849,14.31361111,025420800,25.70222222,NO DAMAGE,~75,,,75,,,
UM ZATI,141853,14.31472222,0254111,25.68638889,NO DAMAGE,~10,,,10,,,
,141822,14.30611111,0254008,25.66888889,NO DAMAGE,~25,,,25,,,
UM TOUM,141927,14.32416667,0254025,25.67361111,NO DAMAGE,~50,,,50,,,
,141924,14.32333333,0253936,25.66000000,NO DAMAGE,~25,,,25,,,
ARDALA,141716,14.28777778,0255508,25.91888889,NO DAMAGE,~50,,,50,,,
HILLET BEDAOUI,141812,14.30333333,0255353,25.89805556,NO DAMAGE,~150,,,150,,,
SHEGIG,14204865,14.34666667,025531754,25.88805556,NO DAMAGE,~25,,,25,,,
UM SERHA,14220723,14.36861111,025534651,25.89611111,NO DAMAGE,,,,,,,
TULANI,14223584,14.37638889,025521580,25.87083333,NO DAMAGE,~25,,,25,,,
HILLET ADAM BAKHIT,14190647,14.31833333,025510027,25.85000000,NO DAMAGE,~50,,,50,,,
,14200152,14.33361111,025514061,25.86111111,NO DAMAGE,~25,,,25,,,
GARBO SHALANI,14204435,14.34555556,025513366,25.85916667,NO DAMAGE,~50,,,50,,,
HILLET ADAM DAOUD,14212938,14.35805556,025505743,25.84916667,NO DAMAGE,~10,,,10,,,
FAZA KHADOUM,14230089,14.38333333,025501457,25.83722222,NO DAMAGE,~100,,,100,,,
HILLET IBRAHIM,14212057,14.35555556,025494289,25.82833333,NO DAMAGE,~25,,,25,,,
SAYA SHERIK,141739,14.29416667,0254828,25.80777778,NO DAMAGE,~100,,,100,,,
HILLET BUSHARA,14200591,14.33472222,025483424,25.80944444,NO DAMAGE,~100,,,100,,,
HILLEDIN,14243299,14.40888889,025475589,25.79861111,NO DAMAGE,~75,,,75,,,
USHURA,123956,12.66555600,0233129,23.52472200,NO DAMAGE,,,,,,,
,124038,12.67722200,0232549,23.43027800,NO DAMAGE,,,,,,,
,124141,12.69472200,0232557,23.43250000,NO DAMAGE,,,,,,,
,124216,12.70444400,0232433,23.40916700,NO DAMAGE,,,,,,,
,124155,12.69861100,0232354,23.39833300,NO DAMAGE,,,,,,,
FIRI,123723,12.62305600,0231658,23.28277800,NO DAMAGE,,,,,,,
KATOUL,123247,12.54638900,0232008,23.33555600,DAMAGED,,,,,,,
GINYO,123146,12.52944400,0231819,23.30527800,NO DAMAGE,,,,,,,
DUDEIRI,123209,12.53583300,0231830,23.30833300,NO DAMAGE,,,,,,,
URDI,123242,12.54500000,0232159,23.36638900,NO DAMAGE,,,,,,,
DIDIMO,123327,12.55750000,0232101,23.35027800,NO DAMAGE,,,,,,,
BEREGI,123355,12.56527800,0231946,23.32944400,NO DAMAGE,,,,,,,
WARO,123507,12.58527800,0232303,23.38416700,NO DAMAGE,,,,,,,
MARGO,123611,12.60305600,0232052,23.34777800,NO DAMAGE,,,,,,,
TOURO,123037,12.51027800,0233550,23.59722200,NO DAMAGE,,,,,,,
OMERI,123109,12.51916700,0233624,23.60666700,NO DAMAGE,,,,,,,
KOULME,123518,12.58833300,0233714,23.62055600,NO DAMAGE,,,,,,,
KARTI,124446,12.74611100,0232900,23.48333300,NO DAMAGE,,,,,,,
,124520,12.75555600,0232903,23.48416700,NO DAMAGE,,,,,,,
,124502,12.75055600,0233001,23.50027800,NO DAMAGE,,,,,,,
,124905,12.81805600,0233009,23.50250000,NO DAMAGE,,,,,,,
,131806,13.30166667,0243834,24.64277778,NO DAMAGE,,,,,,,
,131813,13.30361111,0243909,24.65250000,NO DAMAGE,,,,,,,
,131748,13.29666667,0243651,24.61416667,NO DAMAGE,,,,,,,
TALATA,120232,12.04222200,0250044,25.01222200,DESTROYED,~100 of ~100,2005,100,100,2005,2005,
,120117,12.02138900,0250141,25.02805600,DESTROYED,~50 of ~50,2005,50,50,2005,2005,
,120137,12.02694400,0250054,25.01500000,DESTROYED,~25 of ~25,2005,25,25,2005,2005,
,120053,12.01472200,0245628,24.94111100,NO DAMAGE,,,,,,,
KILA AB,115941,11.99472200,0245800,24.96805600,NO DAMAGE,,,,,,,
AL NAGA,115831,11.97527800,0245930,24.99166700,DESTROYED,~100 of ~100,2005,100,100,2005,2005,
AMBDERESAE,115833,11.97583300,0245959,24.99972200,DESTROYED,~25 of ~25,2005,25,25,2005,2005,
,120038,12.01055600,0245924,24.99000000,DESTROYED,~10 of ~10,2005,10,10,2005,2005,
,120030,12.00833300,0245925,24.99027800,DESTROYED,~25 of ~25,2005,25,25,2005,2005,
,120118,12.02166700,0245951,24.99750000,NO DAMAGE,,,,,,,
FUDULU,120343,12.06194400,0250657,25.11583300,DESTROYED,~75 of ~75,2005/2006,75,75,2005,2006,
KALABO,120206,12.03500000,0250544,25.09555600,DESTROYED,~75 of ~75,2005/2006,75,75,2005,2006,
,120312,12.05333300,0250446,25.07944400,NO DAMAGE,,,,,,,
,125817,12.97138889,0243401,24.56694444,NO DAMAGE,,,,,,,
,125750,12.96388889,0243316,24.55444444,NO DAMAGE,,,,,,,
SOUNGA,125933,12.99250000,0243257,24.54916667,NO DAMAGE,,,,,,,
,130015,13.00416667,0243236,24.54333333,NO DAMAGE,,,,,,,
,125952,12.99777778,0243413,24.57027778,NO DAMAGE,,,,,,,
,125949,12.99694444,0243507,24.58527778,DAMAGED,~25 of ~50,2005/2006,25,50,2005,2006,
,125939,12.99416667,0243542,24.59500000,NO DAMAGE,,,,,,,
,125904,12.98444444,0243641,24.61138889,DAMAGED,~10 of ~25,2005/2006,10,25,2005,2006,
,130005,13.00138889,0243656,24.61555556,NO DAMAGE,,,,,,,
,130131,13.02527778,0243245,24.54583333,NO DAMAGE,,,,,,,
,130207,13.03527778,0243519,24.58861111,NO DAMAGE,,,,,,,
,130204,13.03444444,0243623,24.60638889,NO DAMAGE,,,,,,,
,130230,13.04166667,0243533,24.59250000,NO DAMAGE,,,,,,,
,130239,13.04416667,0243500,24.58333333,NO DAMAGE,,,,,,,
,130345,13.06250000,0243252,24.54777778,NO DAMAGE,,,,,,,
